Year,GEO.id2,HC03_VC03,HC03_VC04,HC03_VC05,HC03_VC06,HC03_VC07,HC03_VC08,HC03_VC09,HC03_VC10,HC03_VC11,HC03_VC12,HC03_VC13,HC03_VC14,HC03_VC17,HC03_VC18,HC03_VC26,HC03_VC27,HC03_VC28,HC03_VC29,HC03_VC30,HC03_VC31,HC03_VC32,HC03_VC36,HC03_VC37,HC03_VC38,HC03_VC39,HC03_VC40,HC03_VC41,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC46,HC03_VC47,HC03_VC48,HC03_VC52,HC03_VC53,HC03_VC62,HC03_VC63,HC03_VC65,HC03_VC66,HC03_VC67,HC03_VC68,HC03_VC70,HC03_VC71,HC03_VC72,HC03_VC76,HC03_VC77,HC03_VC78,HC03_VC79,HC03_VC80,HC03_VC81,HC03_VC85,HC03_VC86,HC03_VC87,HC03_VC88,HC03_VC89,HC03_VC90,HC03_VC91,HC03_VC92,HC03_VC95,HC03_VC96,HC03_VC100,HC03_VC101,HC03_VC105,HC03_VC106,HC03_VC108,HC03_VC109,HC03_VC111,HC03_VC112,HC03_VC114,HC03_VC115,HC03_VC119,HC03_VC120,HC03_VC121,HC03_VC122,HC03_VC123,HC03_VC124,HC03_VC125,HC03_VC126,HC03_VC130,HC03_VC131,HC03_VC132,HC03_VC133,HC03_VC134,HC03_VC135,HC03_VC136,HC03_VC140,HC03_VC141,HC03_VC142,HC03_VC146,HC03_VC149,HC03_VC150,HC03_VC151,HC03_VC154,HC03_VC155,HC03_VC156,HC03_VC160,HC03_VC161,HC03_VC162,HC03_VC163,HC03_VC164,HC03_VC165,HC03_VC166,HC03_VC170,HC03_VC171,HC03_VC172,HC03_VC173,HC03_VC174,HC03_VC175,HC03_VC176,HC03_VC177,HC03_VC178,HC03_VC179,HC03_VC180,HC03_VC181,HC03_VC185,HC03_VC186,HC03_VC187,HC03_VC188,HC03_VC189,HC03_VC190,HC03_VC191,HC03_VC192,HC03_VC193,HC03_VC194,HC03_VC195,HC03_VC196,HC03_VC197,HC03_VC198,HC03_VC199,HC03_VC200,HC03_VC201,HC03_VC202,HC03_VC203,HC03_VC204,HC03_VC205,HC03_VC206,HC03_VC207,HC03_VC208,HC03_VC209,HC03_VC210,HC03_VC211,HC03_VC212
2010,54023,4899,70.4,25,27.3,56.9,18.5,3.8,2.2,9.8,6.6,29.6,24.6,29.6,30.6,41.3,23.7,26.2,4.7,4.1,2.3,1.9,23.1,62.5,0.4,1.9,12.1,12.3,16.4,57.2,1.2,12.5,12.8,11.4,24.2,17.2,34.3,7.5,11.6,7.7,11.6,0,45.2,74.2,100,5.2,5.1,50.8,25.1,13.9,18.8,10,10.6,51,12.8,4.1,7.1,4.4,4.3,80.3,10.9,9396,9.8,11754,2580,2471,7131,7111,2103,2172,38.2,8.4,3.8,4.6,3.3,1.3,0,0.3,0.2,99.2,65.3,33.9,0.6,0.2,0.3,0.1,39.1,47.1,52.9,68,38,23,39.1,17,0,23,0,91.3,0,0,0,52.9,11306,0.2,0.5,0.2,0.3,0,0,0,0,0,0,0.1,0.1,0,0.3,1.3,5.3,1.9,0.1,26.9,0.4,0.1,9.3,1.4,0,0.2,0.1,0,0.2,1,1.5,0,0.1,0.2,0.9,0,0.1,0.1,0,0.1,0
2010,54025,15302,65.2,23.7,24.1,49,16.2,4.7,2,11.5,5.9,34.8,30.1,27.6,32.3,44.2,21.6,24,5.5,4.6,2.5,1.8,26.1,54.9,1.3,4.8,12.9,12.1,18.6,52,1.7,14.6,13.2,15.9,20.3,31.2,63.7,45,25.7,7.9,16.3,9.8,68.4,65,59.2,5.1,6,40.9,25.5,22.5,28.1,8.4,13.8,38.7,16.9,5,10.5,6.7,6.2,82.9,17.1,28561,13.6,34958,7016,6942,21329,21232,6619,6784,43,11,5.3,5.7,2.5,3.2,0,2.9,0.3,99.3,73.6,25.6,0.3,0.4,0.5,0.9,50.3,43,57,122,189,143,16.1,323,39,143,0,18.2,10.5,18.6,0,37.5,33466,0.4,0.7,0.1,0.5,0.3,0.1,0,0,0,0,0.1,0,0.2,0.1,2,12,2.1,0.3,17,0.3,0.4,17.8,2.6,0.1,0.1,1,0,0.5,4.8,4,0.2,0.5,0.3,0.1,0.2,0.4,0,0,0.4,0.1
2010,54027,9755,59.5,14.6,23.2,44.6,14.8,3.9,2,11,6.5,40.5,37.5,25.4,28.4,42.4,19.2,27.6,6.9,4,1.8,1.6,38.3,47.4,0.4,4.4,9.4,8.2,23.9,49.8,2.3,11.6,12.3,10.6,31.3,70,64.4,69.6,9.2,14.5,15.7,23.6,71,66.4,73.4,4.9,4.3,47.3,27.7,15.9,18.2,6.4,15.3,53,12.2,3.8,5.9,3.5,2.8,78.2,8.2,18610,7.8,23255,5219,5039,14330,14279,3790,3937,53.2,6.7,2.8,3.9,0.8,3.1,0,2.2,0,98.9,36.5,62.5,0.6,0.5,0,0.4,22.6,82.5,17.5,134,2,115,0,97,0,115,0,12.2,0,0,0,18.6,22337,0.3,0.3,0.2,0.4,0.1,0.3,0,0,0,0.1,0,0,0.2,0.1,3.6,8,2,0.1,29,0.2,0.1,11.9,2.1,0.1,0.2,1.1,0,0.2,2.7,1.8,0,0,0,0,0,0.4,0,0.2,0.1,0
2010,54029,13296,66.8,24.7,25,50.9,16.9,4.8,2.7,11.1,5.5,33.2,29,29,30.2,43.6,22.1,26,4.3,3.9,2.5,2.5,24.1,57.7,2.5,4.3,11.3,14.6,19.7,50.7,2.2,14.2,13.2,13.9,27.4,52.2,58.2,47.8,27,11.8,9.8,11.3,63.2,92.3,65.4,6.7,7,43.6,22.2,20.6,19.2,4.7,7.8,44.7,18.6,8.9,10.2,5,4.3,87.9,15.7,24306,11.7,30218,6168,6203,18552,18420,5550,5595,35.5,11.8,5.4,6.4,2.1,4.3,0.1,3.7,0.2,98.4,43.9,54.5,0.5,1.1,0.5,1.1,22.3,62.4,37.6,144,152,337,3,348,12.1,337,3,3.3,12.5,7.5,2.9,20.7,29298,0.5,1.1,0.2,1.2,0.3,0.3,0,0.1,0,0,0.2,0.1,0.8,0,2.2,12.5,2,0.2,21.1,1.5,1.4,18.7,15.6,0.2,0.1,8,0.1,1.4,4.8,3.3,1.4,0.1,0.4,0.2,0.5,1.1,0,0.1,1.3,0
2010,54031,4877,61.8,18.2,16.7,50,10.1,3,1.2,8.8,5.4,38.2,33.8,17.9,30.3,35.3,17.7,35,6.1,5.8,1.7,1.4,27.7,52.4,1.4,5.7,12.7,18.7,27.5,46.5,1.9,11.2,12.9,13,32.8,73.7,28.3,41.6,7.6,9.7,11,21.3,56.1,61,85.1,4.3,5.7,54.1,24.8,11.1,16.9,9.2,9.9,51.5,13.9,6,5.8,3.7,3.7,79.3,9.5,11014,9.7,13864,3134,2908,8415,8551,2306,2405,41,6.1,4.3,1.8,1,0.8,0.2,2.9,0.5,98.1,53.5,44.6,0.5,1.4,1,2.1,54.7,49.5,50.5,73,144,190,74.2,291,19.6,190,0,59.5,0,23.7,0,41.9,13010,3.7,4,3.3,1.1,0.4,0.1,0.1,0,0,0.1,0.5,0.5,0.3,0,1.1,13.2,0.8,0.1,42.7,0,0.4,9.9,1.9,0,0.1,0.5,0.1,0.7,1.2,1.5,0.1,0.2,0.1,0.2,0,1.2,0,0,0.5,0
2010,54033,27740,68.4,26.7,26.8,51.4,18.2,3.6,1.6,13.3,6.9,31.6,27.8,30.7,29.1,41,21.1,28.3,6.1,3.6,1.7,1.9,27.1,57.3,1.8,3.3,10.5,11.6,21.1,50.9,1.7,13.4,13,13.3,42.9,27.6,62.2,55.2,10.2,10.4,32.1,23.4,57.3,72.4,75.2,5.6,6.5,44.9,24.2,18.9,19.1,5.1,10.8,40,20.9,5.7,11.5,6,6.9,86.9,19.8,53978,11.1,68440,15032,14992,42180,42263,11029,11185,47.2,11.9,7.4,4.5,2.6,1.9,0.2,1.5,0.1,98.8,78.4,20.4,0.4,0.9,0.5,1,47.1,72.5,27.5,247,314,609,35.6,663,0,609,0,13.3,2.1,1.2,0,21,64475,0.5,0.7,0.2,0.7,0.2,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.2,0.1,4.3,13.2,1.9,0.1,19.8,0.4,0.7,18.3,10.4,0.2,0.2,1.6,0,0.3,3.4,2.4,0.4,0.2,0.4,0.1,0.1,0.9,0,0,0.7,0
2010,54035,11634,72.3,25.1,29.7,57.8,21,4.7,3.4,9.9,5.3,27.7,22.3,33.6,28.2,40.5,23.4,28.2,4.1,3.8,2.4,2,24.9,59.4,1.8,3.3,10.7,11.6,18.6,57.2,1.8,11.9,10.4,15.4,21.2,59.2,85.7,71.9,7.4,2.2,63.9,32.4,50.5,85.4,92.6,6.8,5.2,44.2,24.3,19.5,18.7,6.4,11.5,40.8,19.5,7.4,10.3,4.2,5.3,84.6,15.8,22519,12.6,28971,6749,6686,17208,17193,4968,5092,41.8,11.2,8,3.2,2.2,1,0,1.9,0,99.5,82.3,17.3,0.2,0.3,0.2,0.4,0,53.8,46.2,47,44,91,17.6,130,0,91,0,8.8,0,10.8,0,0,27339,0.2,0.3,0.1,0.4,0.2,0,0,0,0,0,0,0,0,0,2.2,13.7,1.7,0.1,18.4,0,0.1,15.7,2.5,0,0.2,1.1,0,0.1,3.2,2.1,0.1,0,0.2,0.1,0,0.4,0.1,0,1.2,0.4
2010,54037,19164,70.9,29.1,30.9,58.2,24.7,4.4,1.8,8.3,4.4,29.1,21.8,34.4,21.9,37.8,21.9,28.5,6.1,5.7,1.9,2.6,29.1,57.2,0.9,2.3,10.6,11.2,25.6,54.5,1.9,8.1,9.9,10.6,16.7,28.4,57.6,46.5,19.1,11.6,14.1,14.5,52.2,79.4,69.8,4.7,6,37.1,20.6,31.5,30.8,3.3,11.5,33.1,17.5,6.9,16.8,10.9,10.6,87.7,27.6,41421,11.5,53914,12626,12667,34505,34739,6161,6508,34.9,11.7,5.2,6.5,2.1,4.4,0.7,4.5,0.5,95.3,31.7,63.5,1.4,3.4,1.7,4.9,54.2,49.5,50.5,703,914,1767,33.7,2651,5.5,1767,0,47.5,3.2,4,0,46.9,48607,1.2,3.7,0.9,1.3,0.2,0.8,0.1,0,0,0.2,0.1,0,0.5,0.1,1.3,17.3,2,0.4,25.9,0.2,0.1,12.1,4.8,0.1,0.5,2.8,0.2,0.7,1.5,2.3,0.2,0.4,0.9,0.7,0.3,0.9,0.1,0.3,0.8,0.3
2010,54039,82501,61.9,23.4,23.6,46.7,15.4,3.6,1.8,11.6,6.4,38.1,33,26.5,28.6,43.4,20.3,26.9,4.8,4.7,2.3,2.6,29.3,53.1,1.6,3.4,12.5,13.9,22.7,48,2.1,13.4,13.8,16.3,38.4,45.1,56.9,59.8,10.3,12.6,21.5,31.8,57.2,75.6,66.9,5.5,5.9,42,22.5,24.1,22.9,4.8,9.3,38.1,18.6,5.7,14.2,9.2,10.2,87.9,25,152697,10.9,190616,39593,39444,119445,119133,31859,32039,42.2,12.7,8.4,4.4,2.2,2.1,0.1,2,0.2,98.2,81.2,17,0.4,1.4,0.4,1.5,34.4,53.7,46.3,708,753,2679,27.3,2889,9.9,2679,0,13.6,2.4,3,2,12.3,181952,0.6,0.7,0.2,0.6,0.1,0.5,0.2,0.3,0.1,0.2,0.1,0,0.1,0.1,2.3,13.9,1.9,0.2,14.8,0.3,0.3,14.2,3.3,0.2,0.3,1.1,0.1,0.4,3.5,2.5,0.1,0.2,0.7,0.1,0,0.9,0.1,0.1,0.8,0.1
2010,54041,6527,65,23.7,23.9,52.8,16,3.4,1.6,8.8,6.3,35,30.3,27.4,30.4,41.7,21.7,27.8,3.3,5.6,3.1,3.1,31.4,52.5,1.2,3.5,11.4,12.4,21.1,52,1.4,11.1,14.4,13.1,38.9,35.3,55.6,51.9,2.9,9.1,9.1,15.7,52.2,91.8,68.8,6.9,5.1,46.3,24.9,16.9,16.4,8.2,12.4,47.9,13.6,5.8,8.5,3.5,4.8,84.7,15.6,13036,11.3,16253,3335,3369,10048,9961,2845,2923,38.1,11.7,6.3,5.4,2.9,2.4,0,2.5,0.1,99.3,82.2,17.1,0.2,0.5,0.3,0.9,0,86.7,13.3,33,45,83,0,143,7,83,0,0,0,0,0,13.3,15511,0.1,0.2,0,0.3,0.1,0.2,0,0.1,0,0.1,0.1,0,0.1,0,1.6,7.2,0.7,0.1,15,0,0,9.9,3,0,0.1,0.6,0,0.1,1.6,1,0.3,0,0.1,0.1,0,0.3,0.2,0,1.1,0
2010,54043,8711,75.2,29.5,32.7,56.7,23.2,5.3,2.3,13.2,7.2,24.8,23.3,38.2,27.6,40,22.7,27.3,6.7,3.4,1.7,1.8,24.6,58.6,1.2,3.9,11.7,13.1,17.9,56.8,0.6,11.9,12.9,13.1,59,57.8,57.3,59.3,6.4,1.1,30.6,35,51.1,86.1,55,2.8,9.6,50.1,25.7,11.7,14.4,14.9,18.7,40.2,15,3.4,4.8,2.9,3.6,73.9,8.2,16762,10.6,21600,4910,4896,13490,13393,3255,3311,58.4,10.1,6.2,3.9,2.9,1,0.2,0.3,0.2,99.5,86.5,13,0.2,0.3,0.3,0.2,81,74.5,25.5,37,60,63,4.8,47,0,63,0,0,0,0,0,0,20473,0,0.4,0,0.2,0,0.2,0,0,0,0.1,0,0,0,0.3,1.2,12.4,1.4,0.1,12.4,0,0.1,12.8,2.2,0,0,0.5,0,0.4,2.7,1.2,0.1,0,0.3,0,0,0,0,0,0.2,0
2010,54045,14740,71.3,24.3,25.8,53.3,19,4.2,2.1,13.9,4.7,28.7,23.8,30.7,28.7,41.2,22,25.7,7.2,4,2.4,2.4,23.3,57.1,0.9,4.1,14.5,16.4,18.9,52.4,1,15.4,12.2,12,31.6,19.7,78.5,65.1,23.2,3.7,40.8,35,50.7,76.6,76.6,4.6,5.7,48.7,23.9,17,14.2,10.4,14.7,44.6,14.6,6.8,5.6,3.3,3.4,76.4,9.2,28965,10,35815,7450,7442,22959,22850,5469,5523,59.7,12.4,8.4,4,2.3,1.7,0,1.4,0.2,99.4,85.6,13.7,0.3,0.3,0.2,0.3,9.9,74.6,25.4,122,61,111,22.5,122,2.5,111,0,3.6,0,1.6,0,25.4,34658,0.2,0.6,0.1,0.1,0.1,0.2,0.1,0.2,0,0.2,0.1,0,0.1,0,3.2,7.8,0.9,0.1,13.3,0.1,1.2,16.6,3.5,0,0,0.2,0.1,0.5,1.6,1,0,0,0.1,0,0,0.6,0.1,0,0.5,0.1
2010,54047,8338,65.8,20.8,21.9,49.7,14.4,4,1.2,12.2,6.2,34.2,30.5,26.7,32,37.5,18.5,29.6,9.7,4.7,1.8,2.1,33.1,49.1,1.6,4.5,11.6,14.3,24.4,45,2.6,18.1,9.9,11.2,56.1,34.6,71.3,66.8,12.6,26.8,27.2,32.8,58,67.8,72.9,5.7,3.8,48,24.8,17.7,11,19.2,21.2,38.1,12.3,2.9,4.3,2,1.7,63.1,5.8,17304,8.5,20948,4418,4347,13555,13047,3554,3554,60.3,6.7,5.1,1.6,0.9,0.7,0.1,2,0,99.5,84.1,15.4,0.2,0.3,0.1,0.6,65.4,13,87,34,12,78,46.2,138,11.6,78,0,0,12.8,1.4,0,80.4,21328,0.3,0.5,0.2,0.2,0,0.3,0.1,0,0,0,0,0,0,0,2,11.5,0.3,0,12,0.3,0.3,13.7,2.7,0,0.1,0.7,0,0,1.1,0.5,0.1,2.8,0.1,0,0,0.2,0,0.1,0.1,0.1
2010,54049,22744,66.1,24.7,26.5,49.9,18.1,4.4,2.1,11.8,6.4,33.9,27.7,29.6,29,41.4,20.6,27.5,5.2,5.3,2.2,2.4,31.1,53.2,1.4,3.1,11.2,10.6,24,48.5,2.1,12.2,13.2,13.8,49.5,41.3,48.4,54.2,15.6,4.7,10.7,10.1,55.2,86.5,82.2,4.8,3.6,36.2,20.1,35.3,33.6,4.4,9.2,41.8,19.6,5.8,12.1,7.1,7.1,87.6,20.3,45367,11.1,56110,11300,11241,35276,35433,9237,9436,35.7,11.3,6.5,4.8,3,1.8,0.3,1.6,0.1,98.2,80.9,17.3,0.6,1.2,0.5,1.2,49.5,49.2,50.8,331,279,666,39.8,703,5.7,666,2.3,34.8,0,2.4,0,35.7,53328,0.6,1.1,0.4,1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0.4,0.1,4.5,12,2.1,0.1,23.5,0.2,1.6,17.8,10.3,0.1,0.3,4.1,0,0.5,3,1.6,0.3,0,0.8,0.2,0,0.6,0,0,0.7,0.1
2010,54051,13997,67.1,24.9,25.3,52.3,17.7,4.4,2.2,10.4,5.5,32.9,28.8,29.1,30.4,43.1,22.4,25.7,4.7,4.1,2.5,2.8,26.8,56.4,1.3,3.4,12,11.5,19.1,53.4,2,14.6,10.9,11.2,39.5,23.1,47.4,38.9,8.1,15.3,24.1,16.7,54.7,80.4,79.1,6.3,5.6,41.3,25,21.8,23.9,4.8,9.9,46.3,19,7.7,7.7,4.5,4.4,88.1,14.2,26133,12.6,32406,6781,6679,20070,19950,5692,5777,32.8,10.1,5.3,4.8,2.9,2,0,1.9,0,98.9,79.4,19.5,0.2,0.8,0.2,0.8,50,57.1,42.9,79,72,272,23.2,254,5.9,272,0,14.3,4.8,0,0,30.7,31621,0.6,0.8,0.4,0.5,0,0.5,0.2,0.1,0,0,0.1,0,0.4,0.1,2.8,13,1.8,0.2,26.2,0.9,0.5,17.6,6.6,0.2,0.2,7,0,0.6,3.5,2.1,0.6,0,0.2,0.2,0.3,1.7,0,0.2,1.3,0
2010,54053,10932,69.5,24.7,27.6,52.7,17.8,4,2.3,12.8,7.4,30.5,25.5,31.5,28.8,41.3,21.6,27.6,4.1,5.3,3.1,2.4,22.8,57.3,1.1,3.5,15.2,14.9,18.9,51.7,1.1,12.7,15.6,16.3,50.8,37.2,48.5,40.6,1.2,8.4,25.7,15.4,65,56.9,57.3,5.3,3.7,47.4,23.9,19.8,19.9,9.5,11.4,44.5,18.6,5.7,6.4,3.9,2.9,81.7,10,21286,13.9,26579,5881,5969,16170,16014,4488,4596,44.6,12.1,7.4,4.6,2.3,2.3,0.1,2.3,0,98.9,64.5,34.4,0.7,0.5,0.7,0.4,50.8,85.7,14.3,178,195,122,12.3,98,0,122,0,13.1,27.9,4.1,0,22.4,25449,0.3,0.5,0,0.4,0.2,0.1,0,0,0,0,0,0,0,0,2,7.6,1.4,0.1,19.4,0.1,0.1,11.3,2.2,0,0,0.5,0,0,1.5,1.8,0.1,0,0,0.3,0.1,0.8,0,0.1,1.3,0.1
2010,54055,25344,63.2,24.3,22.5,48.4,14.9,4,1.9,10.7,5.7,36.8,32.5,26.8,31.6,41.6,20.1,25.8,7.9,4.6,1.6,1.6,28.5,54.6,2.1,3.3,11.4,11.2,22,47.9,1.7,15.1,13.3,13.1,28.2,29.8,43.1,58.1,8.2,7.9,16.6,25.8,52.9,83.2,75.9,5.9,4.6,42.2,20.3,27.1,29.6,9.2,11.7,41.2,17,4.5,10.7,5.7,5.6,80.9,17.7,49323,10.9,61826,12874,12887,38070,37912,10886,11027,49.2,12.9,7.4,5.5,2.8,2.8,0.3,2.6,0.2,98.6,78.2,20.4,0.2,1.1,0.4,1.3,52.7,51.9,48.1,149,252,694,44.5,798,9.5,694,0,14.7,0,5.6,0,23.6,58318,1.2,1.1,0.6,0.8,0.4,0.3,0.1,0.5,0.2,0.1,0.6,0.3,0.1,0.1,1.9,12,1.3,0.2,14.2,0.3,1,16.4,4.2,0,0.2,0.7,0,0.2,2.4,2,0.1,0.2,0.2,0,0.1,0.3,0,0,0.3,0
2010,54057,11308,68.2,19.9,26.6,53.2,16.3,3.9,2.6,11,7.6,31.8,28.5,29.6,29.8,41.5,22,28.7,4.1,3.7,1.9,1.4,27.8,56.8,1.1,3.3,10.9,11.2,20.2,52.9,1.7,12.3,12.9,12.7,48.1,68.3,46,43.1,10.3,17.1,13.3,4.7,57,93,99.1,4.2,5.8,41.4,25.1,23.4,27.3,4.2,9.4,49.1,17,7.3,6.7,6.3,4.7,86.9,13.2,22187,11.2,27803,5826,5800,17263,17143,4753,4860,39.7,10.4,5.2,5.2,1.4,3.8,0.1,2.5,0.1,99.4,36.6,62.8,0.2,0.4,0.1,0.2,64.8,28.4,71.6,53,22,105,25.7,67,11.9,105,0,33.3,0,0,0,0,26295,0.6,1,0.4,0.4,0.1,0,0,0.1,0.1,0,0.1,0,1,0.2,4.3,11.3,1.4,0.2,32.9,0,0.5,16,4.2,0.1,0.2,1.4,0,0.8,1.6,3,0.1,0.3,0.4,0.1,0,0.9,0,0.1,0.9,0
2010,54059,10936,68.5,22.3,24.4,51.2,17.5,5.2,1.8,12,5.1,31.5,27.5,30.3,25.1,40.8,20.8,26,8.4,3.9,2.2,1.7,26.8,55.1,2,3.3,12.9,15.4,18.7,52,2.4,14,12.9,13.9,42,34.9,69.4,68.2,25.9,3.4,26.2,29.2,51.2,77.2,65.4,6.7,5.7,47,25.9,14.8,16.5,14.1,16.4,39.9,15.2,5.5,5.2,3.8,4.7,72.6,10.7,20643,6.9,26357,5889,5817,17064,16898,3600,3642,56.8,12.5,8.5,4,1.5,2.5,0,1.9,0.1,99.7,69.7,30,0.1,0.2,0,0.6,85.7,24,76,16,11,56,66.1,150,20.7,56,0,10.7,0,0,0,28.7,25218,0.2,0.8,0.1,0.1,0,0,0,0.1,0,0.2,0.1,0,0,0,1.7,6.9,0.7,0,7,0,0.3,12.6,2.5,0,0.1,0.3,0,0.1,1.4,0.5,0,0.1,0.4,0,0,0.2,0,0,0,0
2010,54061,35073,53.6,21.9,21.8,42.9,16.5,3.4,1.5,7.2,3.9,46.4,35,23.6,18.1,41.3,17.7,24.7,4.5,11.8,2.6,3,51.3,39.1,0.8,1.8,7.1,7.7,40.8,40.2,1.2,8.7,9.1,10.2,21.8,42.2,50.5,44.8,9.5,16.3,10.7,20.7,67.4,72.4,93.8,2.6,2.8,18.3,8.9,67.4,67.6,4.3,8.6,31.5,15.2,4.7,17.5,18.3,19.3,90.7,38.1,82766,6.6,96970,15374,15598,70015,71599,9493,9773,39.5,20.7,9.9,10.8,4.1,6.7,0.8,6.7,0.6,94.7,59.7,35,0.6,4.7,0.6,4.5,68.5,36.7,63.3,553,609,4360,55.4,4446,14.4,4360,0.4,15.2,2.2,13,0.4,10.7,88488,1.7,1.4,0.6,1.7,0.2,1.6,0.6,0.9,0.3,0.6,1,0.3,0.4,0.1,2.5,13,2.1,0.2,25.7,0.6,1.4,17.1,11,0.3,0.5,5,0.1,1,3.7,2.9,1,0.6,0.6,0.2,0.3,1.6,0.2,0.3,1.3,0.3
2010,54063,5594,70.1,21.6,21.2,58.9,17.3,3.5,1.3,7.6,2.7,29.9,25.3,24.5,30.8,41.7,24.7,26.2,4.2,3.2,0.5,1.1,23.4,62.4,1.5,3.6,9.2,11.1,15.6,59.1,0.5,13.9,10.9,13.7,9.8,50,49.8,35.8,10.8,0,28.3,26.6,64.2,49.3,100,6.8,7.1,46.6,29.9,9.6,14.9,10.4,13.9,42.2,16.8,3.4,9.2,4.1,4.5,80.3,13.7,10733,9.8,13389,2805,2738,8044,7990,2575,2661,53.9,11.2,5.3,6,2.8,3.2,0,2.1,0.1,99.4,65,34.4,0.5,0.1,0,0.3,26.3,13.5,86.5,64,3,19,0,37,0,19,0,0,0,0,0,0,12713,1.1,1.5,0.3,1.5,0.8,0,0,0,0,0,0,0,0,0,3.4,16.7,1.8,0.1,16.3,0,0.4,19.5,1.1,0,0.1,0.5,0.2,0.1,5.7,2.6,0.1,0,0.4,0.3,0,0.3,0,0,0.3,0
2010,54065,7068,57.8,17.8,20.5,45.5,13.7,3.8,2.1,8.4,4.7,42.2,38,22,29.9,40.9,18.6,28.8,6,5.8,2,1.2,32.2,47.2,1.6,6.3,12.7,9.2,25.4,44.6,2.4,13.7,13.9,10.8,32.2,9.5,58.3,55.8,7.4,18.9,29.7,30.5,52.9,91.2,83,3.2,4.1,51.5,28.3,12.9,16.3,4.3,11.6,51,16.6,3.9,9.3,3.3,5.7,81.6,15.8,14020,9.7,17345,3637,3435,10607,10722,3138,3188,49.6,8.3,3,5.3,2.4,2.9,0,5.4,0.1,98.9,34.1,64.8,0.6,0.5,0.3,1.4,18.4,56.5,43.5,112,60,87,9.2,237,0,87,0,0,17.2,0,5.5,23.6,16425,0.2,0.8,0,0.3,0.1,0.1,0.1,0,0,0.1,0,0,0.4,0,2.3,10.6,4.7,0.1,27,0.1,0.1,13.2,4.1,0.1,0.2,0.9,0.1,0,2.4,2.8,0,0,0.4,0.1,0,0.4,0,0,0.6,0
2010,54067,10304,74.4,23.5,26.1,61.8,20.9,5.2,2.9,7.5,2.3,25.6,23.8,28.3,32.3,39.5,24.2,28.5,5.1,2.7,1.5,1.8,24.7,62.7,1.6,2.6,8.4,11,17.2,59.5,0.8,11.7,10.9,11.7,28.9,22.5,41.4,45.5,2.5,6.5,21.3,20.9,58.6,59.9,74.1,4.9,4.1,45.8,28.2,17.1,16.7,9.5,10.6,47.6,15,4.3,7.1,5.9,5.9,82.4,14.1,20784,9.2,25957,5358,5318,16264,16153,4375,4486,51.7,8,5.1,2.9,1.6,1.3,0.1,2.1,0.1,99.4,86.2,13.2,0.2,0.3,0.2,1.4,60.2,43.9,56.1,64,61,83,60.2,362,52.5,83,0,75.9,0,0,0,56.4,24648,0,0.3,0,0.1,0,0.2,0,0,0,0.1,0,0,0,0,2.6,12.9,1.6,0,19,0.2,0.2,21.7,2.6,0,0,1.2,0,0,3.2,1.7,0.1,0,0.2,0.1,0,0.3,1.1,0,0.4,0.1
2010,54069,18850,60.9,21.2,23.4,47.2,16.2,2.4,1.2,11.4,6.1,39.1,34.6,26.8,30.7,44,20.7,26.4,5,4,2,2.1,33.1,51.5,1.5,3.5,10.3,12.3,26.9,47,2,13.3,10.8,11.8,54.9,59.5,49,50.6,8.8,8.7,22.1,10.5,69.1,64.8,62.8,5.7,3.8,37.1,21.2,32.2,38.5,3.3,7.7,36.9,20.2,6.1,15.7,10.3,10.7,91.2,29.1,35681,10.5,43571,8449,8370,27449,27424,7802,7777,34.2,12.3,6.4,5.8,2,3.8,0.2,3.6,0.3,98,72.9,25.1,0.5,1.5,0.4,1.5,41.3,56.2,43.8,213,197,663,25.8,644,9.9,663,0,18.6,8,3.3,0,11.8,42330,0.8,1.3,0.4,1.2,0.2,0.3,0.2,0.1,0,0.4,0.1,0,0.5,0.2,1.5,14.4,2.4,0.1,34,1.7,1.1,19.1,8.5,0.3,0.1,7.2,0,0.5,3.4,2.3,0.7,0,0.7,0.6,0.5,0.9,0.1,0.6,1,0
2010,54071,3516,62.9,18.7,20.3,52.4,15,2.8,1.4,7.7,3.9,37.1,33.4,24.3,34.8,45.9,24.1,21.7,3.6,4.8,1.8,2.3,23,60.5,2.2,3.5,10.8,13.7,18.1,54.9,1.5,10.7,14.8,10.4,35,14.3,48.4,61.6,10.2,9.6,10.8,28.8,47.4,100,77.8,5.4,6.9,49.8,22,15.8,12.5,9.4,10.7,44.6,16.2,6,8.4,4.7,4.3,79.9,13,6072,12.2,7418,1435,1443,4366,4340,1633,1635,46.2,5.8,2.7,3.1,0.7,2.4,2.8,1.7,0.3,98.9,52.3,46.6,0.5,0.6,0.8,0.2,32.6,0,100,41,60,43,0,17,0,43,0,9.3,0,0,0,0,7395,0.2,0.5,0.2,0.7,0,0,0,0.4,0,0,0.2,0,0,0,0.4,6.4,1.4,0,30.1,0,0.1,7.3,1.6,0,0,0.6,0,0.6,0.8,1.4,0,0.4,0.2,0.3,0.2,0.1,0,0.2,0.5,0
